correct,skill,student,problem,skill_name
1,43,1066,43,43
0,44,1066,44,44
1,45,1066,45,45
1,46,1066,46,46
1,47,1066,47,47
1,48,1066,48,48
1,49,1066,49,49
0,0,1067,0,0
1,1,1067,1,1
1,2,1067,2,2
0,3,1067,3,3
0,4,1067,4,4
0,5,1067,5,5
0,6,1067,6,6
1,7,1067,7,7
0,8,1067,8,8
0,9,1067,9,9
0,10,1067,10,10
1,11,1067,11,11
1,12,1067,12,12
0,13,1067,13,13
1,14,1067,14,14
1,15,1067,15,15
0,16,1067,16,16
0,17,1067,17,17
0,18,1067,18,18
1,19,1067,19,19
1,20,1067,20,20
0,21,1067,21,21
0,22,1067,22,22
1,23,1067,23,23
1,24,1067,24,24
1,25,1067,25,25
0,26,1067,26,26
1,27,1067,27,27
1,28,1067,28,28
1,29,1067,29,29
0,30,1067,30,30
0,31,1067,31,31
1,32,1067,32,32
1,33,1067,33,33
1,34,1067,34,34
0,35,1067,35,35
1,36,1067,36,36
0,37,1067,37,37
0,38,1067,38,38
1,39,1067,39,39
1,40,1067,40,40
1,41,1067,41,41
0,42,1067,42,42
1,43,1067,43,43
0,44,1067,44,44
0,45,1067,45,45
1,46,1067,46,46
1,47,1067,47,47
1,48,1067,48,48
1,49,1067,49,49
0,0,1068,0,0
1,1,1068,1,1
1,2,1068,2,2
1,3,1068,3,3
1,4,1068,4,4
1,5,1068,5,5
0,6,1068,6,6
1,7,1068,7,7
1,8,1068,8,8
0,9,1068,9,9
0,10,1068,10,10
1,11,1068,11,11
1,12,1068,12,12
1,13,1068,13,13
1,14,1068,14,14
1,15,1068,15,15
1,16,1068,16,16
1,17,1068,17,17
1,18,1068,18,18
1,19,1068,19,19
1,20,1068,20,20
1,21,1068,21,21
1,22,1068,22,22
1,23,1068,23,23
1,24,1068,24,24
1,25,1068,25,25
1,26,1068,26,26
1,27,1068,27,27
1,28,1068,28,28
1,29,1068,29,29
1,30,1068,30,30
1,31,1068,31,31
1,32,1068,32,32
1,33,1068,33,33
1,34,1068,34,34
0,35,1068,35,35
1,36,1068,36,36
1,37,1068,37,37
1,38,1068,38,38
1,39,1068,39,39
1,40,1068,40,40
1,41,1068,41,41
1,42,1068,42,42
1,43,1068,43,43
1,44,1068,44,44
1,45,1068,45,45
1,46,1068,46,46
1,47,1068,47,47
1,48,1068,48,48
1,49,1068,49,49
1,0,1069,0,0
1,1,1069,1,1
1,2,1069,2,2
1,3,1069,3,3
1,4,1069,4,4
1,5,1069,5,5
1,6,1069,6,6
1,7,1069,7,7
1,8,1069,8,8
1,9,1069,9,9
1,10,1069,10,10
1,11,1069,11,11
1,12,1069,12,12
1,13,1069,13,13
1,14,1069,14,14
1,15,1069,15,15
1,16,1069,16,16
1,17,1069,17,17
1,18,1069,18,18
1,19,1069,19,19
1,20,1069,20,20
0,21,1069,21,21
1,22,1069,22,22
1,23,1069,23,23
1,24,1069,24,24
1,25,1069,25,25
1,26,1069,26,26
1,27,1069,27,27
1,28,1069,28,28
1,29,1069,29,29
1,30,1069,30,30
1,31,1069,31,31
0,32,1069,32,32
1,33,1069,33,33
1,34,1069,34,34
1,35,1069,35,35
1,36,1069,36,36
1,37,1069,37,37
1,38,1069,38,38
1,39,1069,39,39
1,40,1069,40,40
1,41,1069,41,41
1,42,1069,42,42
1,43,1069,43,43
1,44,1069,44,44
1,45,1069,45,45
1,46,1069,46,46
1,47,1069,47,47
1,48,1069,48,48
1,49,1069,49,49
0,0,1070,0,0
1,1,1070,1,1
1,2,1070,2,2
0,3,1070,3,3
0,4,1070,4,4
0,5,1070,5,5
1,6,1070,6,6
0,7,1070,7,7
0,8,1070,8,8
1,9,1070,9,9
1,10,1070,10,10
1,11,1070,11,11
1,12,1070,12,12
0,13,1070,13,13
0,14,1070,14,14
1,15,1070,15,15
1,16,1070,16,16
1,17,1070,17,17
1,18,1070,18,18
1,19,1070,19,19
0,20,1070,20,20
0,21,1070,21,21
0,22,1070,22,22
1,23,1070,23,23
1,24,1070,24,24
1,25,1070,25,25
0,26,1070,26,26
1,27,1070,27,27
1,28,1070,28,28
1,29,1070,29,29
1,30,1070,30,30
0,31,1070,31,31
1,32,1070,32,32
1,33,1070,33,33
1,34,1070,34,34
1,35,1070,35,35
1,36,1070,36,36
1,37,1070,37,37
1,38,1070,38,38
1,39,1070,39,39
1,40,1070,40,40
1,41,1070,41,41
1,42,1070,42,42
1,43,1070,43,43
0,44,1070,44,44
0,45,1070,45,45
1,46,1070,46,46
1,47,1070,47,47
1,48,1070,48,48
1,49,1070,49,49
0,0,1071,0,0
1,1,1071,1,1
1,2,1071,2,2
0,3,1071,3,3
0,4,1071,4,4
0,5,1071,5,5
1,6,1071,6,6
0,7,1071,7,7
0,8,1071,8,8
1,9,1071,9,9
0,10,1071,10,10
1,11,1071,11,11
1,12,1071,12,12
0,13,1071,13,13
1,14,1071,14,14
1,15,1071,15,15
0,16,1071,16,16
0,17,1071,17,17
0,18,1071,18,18
1,19,1071,19,19
0,20,1071,20,20
1,21,1071,21,21
0,22,1071,22,22
0,23,1071,23,23
1,24,1071,24,24
1,25,1071,25,25
0,26,1071,26,26
1,27,1071,27,27
1,28,1071,28,28
1,29,1071,29,29
1,30,1071,30,30
1,31,1071,31,31
0,32,1071,32,32
1,33,1071,33,33
1,34,1071,34,34
1,35,1071,35,35
1,36,1071,36,36
1,37,1071,37,37
0,38,1071,38,38
1,39,1071,39,39
1,40,1071,40,40
1,41,1071,41,41
1,42,1071,42,42
1,43,1071,43,43
0,44,1071,44,44
1,45,1071,45,45
1,46,1071,46,46
1,47,1071,47,47
1,48,1071,48,48
1,49,1071,49,49
0,0,1072,0,0
0,1,1072,1,1
0,2,1072,2,2
0,3,1072,3,3
0,4,1072,4,4
0,5,1072,5,5
0,6,1072,6,6
0,7,1072,7,7
0,8,1072,8,8
0,9,1072,9,9
0,10,1072,10,10
0,11,1072,11,11
0,12,1072,12,12
0,13,1072,13,13
0,14,1072,14,14
1,15,1072,15,15
0,16,1072,16,16
0,17,1072,17,17
0,18,1072,18,18
0,19,1072,19,19
0,20,1072,20,20
0,21,1072,21,21
0,22,1072,22,22
0,23,1072,23,23
0,24,1072,24,24
1,25,1072,25,25
0,26,1072,26,26
0,27,1072,27,27
0,28,1072,28,28
1,29,1072,29,29
1,30,1072,30,30
0,31,1072,31,31
0,32,1072,32,32
0,33,1072,33,33
0,34,1072,34,34
0,35,1072,35,35
0,36,1072,36,36
0,37,1072,37,37
0,38,1072,38,38
0,39,1072,39,39
1,40,1072,40,40
0,41,1072,41,41
0,42,1072,42,42
0,43,1072,43,43
0,44,1072,44,44
0,45,1072,45,45
0,46,1072,46,46
1,47,1072,47,47
0,48,1072,48,48
1,49,1072,49,49
0,0,1073,0,0
1,1,1073,1,1
0,2,1073,2,2
0,3,1073,3,3
0,4,1073,4,4
0,5,1073,5,5
0,6,1073,6,6
0,7,1073,7,7
1,8,1073,8,8
0,9,1073,9,9
0,10,1073,10,10
1,11,1073,11,11
1,12,1073,12,12
0,13,1073,13,13
0,14,1073,14,14
1,15,1073,15,15
0,16,1073,16,16
1,17,1073,17,17
0,18,1073,18,18
0,19,1073,19,19
0,20,1073,20,20
0,21,1073,21,21
0,22,1073,22,22
0,23,1073,23,23
1,24,1073,24,24
1,25,1073,25,25
0,26,1073,26,26
0,27,1073,27,27
0,28,1073,28,28
1,29,1073,29,29
1,30,1073,30,30
0,31,1073,31,31
0,32,1073,32,32
1,33,1073,33,33
0,34,1073,34,34
0,35,1073,35,35
0,36,1073,36,36
0,37,1073,37,37
0,38,1073,38,38
1,39,1073,39,39
0,40,1073,40,40
1,41,1073,41,41
1,42,1073,42,42
0,43,1073,43,43
1,44,1073,44,44
0,45,1073,45,45
1,46,1073,46,46
0,47,1073,47,47
0,48,1073,48,48
0,49,1073,49,49
0,0,1074,0,0
0,1,1074,1,1
0,2,1074,2,2
1,3,1074,3,3
1,4,1074,4,4
1,5,1074,5,5
0,6,1074,6,6
1,7,1074,7,7
1,8,1074,8,8
1,9,1074,9,9
0,10,1074,10,10
0,11,1074,11,11
0,12,1074,12,12
0,13,1074,13,13
1,14,1074,14,14
0,15,1074,15,15
1,16,1074,16,16
1,17,1074,17,17
1,18,1074,18,18
1,19,1074,19,19
1,20,1074,20,20
1,21,1074,21,21
1,22,1074,22,22
1,23,1074,23,23
1,24,1074,24,24
1,25,1074,25,25
1,26,1074,26,26
1,27,1074,27,27
1,28,1074,28,28
1,29,1074,29,29
0,30,1074,30,30
1,31,1074,31,31
0,32,1074,32,32
0,33,1074,33,33
1,34,1074,34,34
0,35,1074,35,35
1,36,1074,36,36
0,37,1074,37,37
1,38,1074,38,38
1,39,1074,39,39
1,40,1074,40,40
1,41,1074,41,41
0,42,1074,42,42
1,43,1074,43,43
1,44,1074,44,44
1,45,1074,45,45
0,46,1074,46,46
0,47,1074,47,47
1,48,1074,48,48
1,49,1074,49,49
0,0,1075,0,0
1,1,1075,1,1
0,2,1075,2,2
0,3,1075,3,3
1,4,1075,4,4
0,5,1075,5,5
0,6,1075,6,6
1,7,1075,7,7
1,8,1075,8,8
1,9,1075,9,9
0,10,1075,10,10
0,11,1075,11,11
1,12,1075,12,12
0,13,1075,13,13
0,14,1075,14,14
1,15,1075,15,15
1,16,1075,16,16
1,17,1075,17,17
1,18,1075,18,18
1,19,1075,19,19
0,20,1075,20,20
0,21,1075,21,21
1,22,1075,22,22
1,23,1075,23,23
0,24,1075,24,24
1,25,1075,25,25
0,26,1075,26,26
1,27,1075,27,27
0,28,1075,28,28
1,29,1075,29,29
0,30,1075,30,30
1,31,1075,31,31
0,32,1075,32,32
0,33,1075,33,33
1,34,1075,34,34
0,35,1075,35,35
1,36,1075,36,36
0,37,1075,37,37
1,38,1075,38,38
1,39,1075,39,39
1,40,1075,40,40
1,41,1075,41,41
1,42,1075,42,42
1,43,1075,43,43
0,44,1075,44,44
1,45,1075,45,45
1,46,1075,46,46
1,47,1075,47,47
1,48,1075,48,48
1,49,1075,49,49
0,0,1076,0,0
1,1,1076,1,1
1,2,1076,2,2
1,3,1076,3,3
1,4,1076,4,4
0,5,1076,5,5
1,6,1076,6,6
0,7,1076,7,7
0,8,1076,8,8
0,9,1076,9,9
0,10,1076,10,10
1,11,1076,11,11
0,12,1076,12,12
0,13,1076,13,13
0,14,1076,14,14
1,15,1076,15,15
0,16,1076,16,16
0,17,1076,17,17
1,18,1076,18,18
1,19,1076,19,19
1,20,1076,20,20
1,21,1076,21,21
1,22,1076,22,22
1,23,1076,23,23
1,24,1076,24,24
1,25,1076,25,25
0,26,1076,26,26
1,27,1076,27,27
0,28,1076,28,28
0,29,1076,29,29
0,30,1076,30,30
1,31,1076,31,31
1,32,1076,32,32
1,33,1076,33,33
1,34,1076,34,34
0,35,1076,35,35
1,36,1076,36,36
1,37,1076,37,37
1,38,1076,38,38
1,39,1076,39,39
1,40,1076,40,40
1,41,1076,41,41
1,42,1076,42,42
1,43,1076,43,43
0,44,1076,44,44
1,45,1076,45,45
1,46,1076,46,46
0,47,1076,47,47
1,48,1076,48,48
0,49,1076,49,49
1,0,1077,0,0
1,1,1077,1,1
1,2,1077,2,2
0,3,1077,3,3
0,4,1077,4,4
0,5,1077,5,5
0,6,1077,6,6
0,7,1077,7,7
0,8,1077,8,8
1,9,1077,9,9
0,10,1077,10,10
0,11,1077,11,11
0,12,1077,12,12
1,13,1077,13,13
0,14,1077,14,14
1,15,1077,15,15
0,16,1077,16,16
1,17,1077,17,17
0,18,1077,18,18
1,19,1077,19,19
1,20,1077,20,20
0,21,1077,21,21
0,22,1077,22,22
1,23,1077,23,23
1,24,1077,24,24
1,25,1077,25,25
0,26,1077,26,26
0,27,1077,27,27
1,28,1077,28,28
1,29,1077,29,29
0,30,1077,30,30
1,31,1077,31,31
0,32,1077,32,32
1,33,1077,33,33
1,34,1077,34,34
0,35,1077,35,35
1,36,1077,36,36
1,37,1077,37,37
1,38,1077,38,38
0,39,1077,39,39
1,40,1077,40,40
0,41,1077,41,41
0,42,1077,42,42
1,43,1077,43,43
0,44,1077,44,44
1,45,1077,45,45
1,46,1077,46,46
1,47,1077,47,47
1,48,1077,48,48
1,49,1077,49,49
0,0,1078,0,0
0,1,1078,1,1
0,2,1078,2,2
1,3,1078,3,3
1,4,1078,4,4
1,5,1078,5,5
0,6,1078,6,6
1,7,1078,7,7
1,8,1078,8,8
0,9,1078,9,9
1,10,1078,10,10
0,11,1078,11,11
0,12,1078,12,12
0,13,1078,13,13
1,14,1078,14,14
0,15,1078,15,15
1,16,1078,16,16
1,17,1078,17,17
1,18,1078,18,18
1,19,1078,19,19
1,20,1078,20,20
1,21,1078,21,21
1,22,1078,22,22
1,23,1078,23,23
0,24,1078,24,24
1,25,1078,25,25
0,26,1078,26,26
1,27,1078,27,27
0,28,1078,28,28
1,29,1078,29,29
0,30,1078,30,30
1,31,1078,31,31
0,32,1078,32,32
0,33,1078,33,33
1,34,1078,34,34
0,35,1078,35,35
1,36,1078,36,36
0,37,1078,37,37
1,38,1078,38,38
1,39,1078,39,39
1,40,1078,40,40
1,41,1078,41,41
0,42,1078,42,42
1,43,1078,43,43
1,44,1078,44,44
1,45,1078,45,45
1,46,1078,46,46
0,47,1078,47,47
1,48,1078,48,48
1,49,1078,49,49
0,0,1079,0,0
1,1,1079,1,1
0,2,1079,2,2
1,3,1079,3,3
1,4,1079,4,4
1,5,1079,5,5
1,6,1079,6,6
1,7,1079,7,7
1,8,1079,8,8
1,9,1079,9,9
0,10,1079,10,10
1,11,1079,11,11
0,12,1079,12,12
0,13,1079,13,13
0,14,1079,14,14
1,15,1079,15,15
1,16,1079,16,16
1,17,1079,17,17
1,18,1079,18,18
1,19,1079,19,19
1,20,1079,20,20
1,21,1079,21,21
1,22,1079,22,22
1,23,1079,23,23
1,24,1079,24,24
1,25,1079,25,25
1,26,1079,26,26
1,27,1079,27,27
1,28,1079,28,28
1,29,1079,29,29
1,30,1079,30,30
1,31,1079,31,31
0,32,1079,32,32
1,33,1079,33,33
1,34,1079,34,34
1,35,1079,35,35
1,36,1079,36,36
1,37,1079,37,37
1,38,1079,38,38
1,39,1079,39,39
1,40,1079,40,40
1,41,1079,41,41
1,42,1079,42,42
1,43,1079,43,43
1,44,1079,44,44
1,45,1079,45,45
1,46,1079,46,46
1,47,1079,47,47
1,48,1079,48,48
1,49,1079,49,49
0,0,1080,0,0
1,1,1080,1,1
0,2,1080,2,2
1,3,1080,3,3
0,4,1080,4,4
0,5,1080,5,5
0,6,1080,6,6
0,7,1080,7,7
0,8,1080,8,8
0,9,1080,9,9
0,10,1080,10,10
1,11,1080,11,11
0,12,1080,12,12
0,13,1080,13,13
0,14,1080,14,14
1,15,1080,15,15
0,16,1080,16,16
0,17,1080,17,17
1,18,1080,18,18
0,19,1080,19,19
0,20,1080,20,20
0,21,1080,21,21
1,22,1080,22,22
0,23,1080,23,23
1,24,1080,24,24
0,25,1080,25,25
0,26,1080,26,26
0,27,1080,27,27
0,28,1080,28,28
0,29,1080,29,29
0,30,1080,30,30
0,31,1080,31,31
0,32,1080,32,32
0,33,1080,33,33
0,34,1080,34,34
0,35,1080,35,35
0,36,1080,36,36
0,37,1080,37,37
0,38,1080,38,38
0,39,1080,39,39
0,40,1080,40,40
0,41,1080,41,41
1,42,1080,42,42
0,43,1080,43,43
0,44,1080,44,44
0,45,1080,45,45
1,46,1080,46,46
1,47,1080,47,47
0,48,1080,48,48
0,49,1080,49,49
0,0,1081,0,0
1,1,1081,1,1
0,2,1081,2,2
1,3,1081,3,3
1,4,1081,4,4
1,5,1081,5,5
1,6,1081,6,6
1,7,1081,7,7
1,8,1081,8,8
1,9,1081,9,9
0,10,1081,10,10
0,11,1081,11,11
1,12,1081,12,12
0,13,1081,13,13
1,14,1081,14,14
0,15,1081,15,15
1,16,1081,16,16
1,17,1081,17,17
1,18,1081,18,18
1,19,1081,19,19
0,20,1081,20,20
1,21,1081,21,21
1,22,1081,22,22
1,23,1081,23,23
0,24,1081,24,24
1,25,1081,25,25
1,26,1081,26,26
1,27,1081,27,27
0,28,1081,28,28
1,29,1081,29,29
1,30,1081,30,30
1,31,1081,31,31
1,32,1081,32,32
1,33,1081,33,33
1,34,1081,34,34
0,35,1081,35,35
1,36,1081,36,36
1,37,1081,37,37
1,38,1081,38,38
1,39,1081,39,39
1,40,1081,40,40
1,41,1081,41,41
1,42,1081,42,42
1,43,1081,43,43
1,44,1081,44,44
1,45,1081,45,45
1,46,1081,46,46
1,47,1081,47,47
1,48,1081,48,48
1,49,1081,49,49
1,0,1082,0,0
1,1,1082,1,1
1,2,1082,2,2
1,3,1082,3,3
1,4,1082,4,4
1,5,1082,5,5
1,6,1082,6,6
1,7,1082,7,7
1,8,1082,8,8
1,9,1082,9,9
1,10,1082,10,10
1,11,1082,11,11
1,12,1082,12,12
1,13,1082,13,13
1,14,1082,14,14
1,15,1082,15,15
1,16,1082,16,16
1,17,1082,17,17
1,18,1082,18,18
1,19,1082,19,19
1,20,1082,20,20
1,21,1082,21,21
1,22,1082,22,22
1,23,1082,23,23
1,24,1082,24,24
1,25,1082,25,25
1,26,1082,26,26
1,27,1082,27,27
1,28,1082,28,28
1,29,1082,29,29
1,30,1082,30,30
1,31,1082,31,31
1,32,1082,32,32
1,33,1082,33,33
1,34,1082,34,34
0,35,1082,35,35
1,36,1082,36,36
1,37,1082,37,37
1,38,1082,38,38
1,39,1082,39,39
1,40,1082,40,40
1,41,1082,41,41
1,42,1082,42,42
1,43,1082,43,43
1,44,1082,44,44
1,45,1082,45,45
1,46,1082,46,46
1,47,1082,47,47
1,48,1082,48,48
1,49,1082,49,49
1,0,1083,0,0
1,1,1083,1,1
1,2,1083,2,2
1,3,1083,3,3
0,4,1083,4,4
0,5,1083,5,5
1,6,1083,6,6
1,7,1083,7,7
1,8,1083,8,8
1,9,1083,9,9
1,10,1083,10,10
1,11,1083,11,11
1,12,1083,12,12
1,13,1083,13,13
1,14,1083,14,14
1,15,1083,15,15
1,16,1083,16,16
1,17,1083,17,17
1,18,1083,18,18
1,19,1083,19,19
1,20,1083,20,20
1,21,1083,21,21
1,22,1083,22,22
1,23,1083,23,23
1,24,1083,24,24
1,25,1083,25,25
1,26,1083,26,26
1,27,1083,27,27
1,28,1083,28,28
1,29,1083,29,29
1,30,1083,30,30
1,31,1083,31,31
1,32,1083,32,32
1,33,1083,33,33
1,34,1083,34,34
1,35,1083,35,35
1,36,1083,36,36
1,37,1083,37,37
0,38,1083,38,38
1,39,1083,39,39
1,40,1083,40,40
1,41,1083,41,41
1,42,1083,42,42
1,43,1083,43,43
1,44,1083,44,44
1,45,1083,45,45
1,46,1083,46,46
1,47,1083,47,47
1,48,1083,48,48
1,49,1083,49,49
0,0,1084,0,0
0,1,1084,1,1
0,2,1084,2,2
1,3,1084,3,3
0,4,1084,4,4
1,5,1084,5,5
0,6,1084,6,6
0,7,1084,7,7
1,8,1084,8,8
0,9,1084,9,9
0,10,1084,10,10
0,11,1084,11,11
1,12,1084,12,12
0,13,1084,13,13
0,14,1084,14,14
1,15,1084,15,15
1,16,1084,16,16
1,17,1084,17,17
0,18,1084,18,18
0,19,1084,19,19
0,20,1084,20,20
1,21,1084,21,21
0,22,1084,22,22
0,23,1084,23,23
0,24,1084,24,24
1,25,1084,25,25
0,26,1084,26,26
1,27,1084,27,27
0,28,1084,28,28
0,29,1084,29,29
0,30,1084,30,30
1,31,1084,31,31
0,32,1084,32,32
1,33,1084,33,33
1,34,1084,34,34
1,35,1084,35,35
1,36,1084,36,36
0,37,1084,37,37
1,38,1084,38,38
1,39,1084,39,39
1,40,1084,40,40
1,41,1084,41,41
0,42,1084,42,42
1,43,1084,43,43
0,44,1084,44,44
1,45,1084,45,45
0,46,1084,46,46
0,47,1084,47,47
1,48,1084,48,48
1,49,1084,49,49
0,0,1085,0,0
1,1,1085,1,1
1,2,1085,2,2
0,3,1085,3,3
0,4,1085,4,4
0,5,1085,5,5
1,6,1085,6,6
1,7,1085,7,7
0,8,1085,8,8
1,9,1085,9,9
1,10,1085,10,10
1,11,1085,11,11
1,12,1085,12,12
1,13,1085,13,13
0,14,1085,14,14
1,15,1085,15,15
0,16,1085,16,16
1,17,1085,17,17
0,18,1085,18,18
1,19,1085,19,19
0,20,1085,20,20
1,21,1085,21,21
0,22,1085,22,22
1,23,1085,23,23
1,24,1085,24,24
1,25,1085,25,25
0,26,1085,26,26
1,27,1085,27,27
0,28,1085,28,28
1,29,1085,29,29
1,30,1085,30,30
1,31,1085,31,31
1,32,1085,32,32
1,33,1085,33,33
0,34,1085,34,34
0,35,1085,35,35
1,36,1085,36,36
1,37,1085,37,37
1,38,1085,38,38
0,39,1085,39,39
0,40,1085,40,40
0,41,1085,41,41
1,42,1085,42,42
1,43,1085,43,43
0,44,1085,44,44
1,45,1085,45,45
1,46,1085,46,46
1,47,1085,47,47
1,48,1085,48,48
0,49,1085,49,49
1,0,1086,0,0
1,1,1086,1,1
1,2,1086,2,2
1,3,1086,3,3
1,4,1086,4,4
0,5,1086,5,5
1,6,1086,6,6
1,7,1086,7,7
1,8,1086,8,8
1,9,1086,9,9
1,10,1086,10,10
1,11,1086,11,11
1,12,1086,12,12
1,13,1086,13,13
1,14,1086,14,14
1,15,1086,15,15
1,16,1086,16,16
0,17,1086,17,17
1,18,1086,18,18
1,19,1086,19,19
1,20,1086,20,20
0,21,1086,21,21
1,22,1086,22,22
1,23,1086,23,23
1,24,1086,24,24
1,25,1086,25,25
1,26,1086,26,26
1,27,1086,27,27
1,28,1086,28,28
1,29,1086,29,29
1,30,1086,30,30
1,31,1086,31,31
1,32,1086,32,32
1,33,1086,33,33
1,34,1086,34,34
1,35,1086,35,35
1,36,1086,36,36
1,37,1086,37,37
1,38,1086,38,38
1,39,1086,39,39
1,40,1086,40,40
1,41,1086,41,41
1,42,1086,42,42
1,43,1086,43,43
1,44,1086,44,44
1,45,1086,45,45
1,46,1086,46,46
1,47,1086,47,47
1,48,1086,48,48
1,49,1086,49,49
1,0,1087,0,0
1,1,1087,1,1
1,2,1087,2,2
0,3,1087,3,3
0,4,1087,4,4
0,5,1087,5,5
1,6,1087,6,6
0,7,1087,7,7
0,8,1087,8,8
1,9,1087,9,9
1,10,1087,10,10
1,11,1087,11,11
1,12,1087,12,12
1,13,1087,13,13
1,14,1087,14,14
1,15,1087,15,15
1,16,1087,16,16
0,17,1087,17,17
0,18,1087,18,18
1,19,1087,19,19
1,20,1087,20,20
1,21,1087,21,21
1,22,1087,22,22
0,23,1087,23,23
1,24,1087,24,24
1,25,1087,25,25
0,26,1087,26,26
1,27,1087,27,27
1,28,1087,28,28
0,29,1087,29,29
1,30,1087,30,30
0,31,1087,31,31
1,32,1087,32,32
1,33,1087,33,33
0,34,1087,34,34
1,35,1087,35,35
1,36,1087,36,36
1,37,1087,37,37
1,38,1087,38,38
1,39,1087,39,39
1,40,1087,40,40
0,41,1087,41,41
1,42,1087,42,42
1,43,1087,43,43
0,44,1087,44,44
1,45,1087,45,45
1,46,1087,46,46
1,47,1087,47,47
1,48,1087,48,48
1,49,1087,49,49
1,0,1088,0,0
1,1,1088,1,1
1,2,1088,2,2
1,3,1088,3,3
1,4,1088,4,4
1,5,1088,5,5
1,6,1088,6,6
1,7,1088,7,7
1,8,1088,8,8
1,9,1088,9,9
1,10,1088,10,10
1,11,1088,11,11
1,12,1088,12,12
1,13,1088,13,13
0,14,1088,14,14
1,15,1088,15,15
1,16,1088,16,16
1,17,1088,17,17
1,18,1088,18,18
1,19,1088,19,19
1,20,1088,20,20
1,21,1088,21,21
1,22,1088,22,22
1,23,1088,23,23
1,24,1088,24,24
1,25,1088,25,25
1,26,1088,26,26
1,27,1088,27,27
1,28,1088,28,28
1,29,1088,29,29
1,30,1088,30,30
1,31,1088,31,31
1,32,1088,32,32
1,33,1088,33,33
1,34,1088,34,34
1,35,1088,35,35
1,36,1088,36,36
1,37,1088,37,37
1,38,1088,38,38
1,39,1088,39,39
1,40,1088,40,40
1,41,1088,41,41
1,42,1088,42,42
1,43,1088,43,43
1,44,1088,44,44
1,45,1088,45,45
1,46,1088,46,46
1,47,1088,47,47
1,48,1088,48,48
1,49,1088,49,49
1,0,1089,0,0
1,1,1089,1,1
0,2,1089,2,2
1,3,1089,3,3
0,4,1089,4,4
1,5,1089,5,5
0,6,1089,6,6
1,7,1089,7,7
1,8,1089,8,8
1,9,1089,9,9
0,10,1089,10,10
1,11,1089,11,11
0,12,1089,12,12
0,13,1089,13,13
0,14,1089,14,14
1,15,1089,15,15
1,16,1089,16,16
1,17,1089,17,17
1,18,1089,18,18
1,19,1089,19,19
1,20,1089,20,20
1,21,1089,21,21
1,22,1089,22,22
1,23,1089,23,23
1,24,1089,24,24
1,25,1089,25,25
1,26,1089,26,26
1,27,1089,27,27
0,28,1089,28,28
1,29,1089,29,29
1,30,1089,30,30
1,31,1089,31,31
0,32,1089,32,32
1,33,1089,33,33
1,34,1089,34,34
1,35,1089,35,35
1,36,1089,36,36
0,37,1089,37,37
1,38,1089,38,38
1,39,1089,39,39
1,40,1089,40,40
1,41,1089,41,41
1,42,1089,42,42
1,43,1089,43,43
1,44,1089,44,44
1,45,1089,45,45
0,46,1089,46,46
0,47,1089,47,47
1,48,1089,48,48
1,49,1089,49,49
0,0,1090,0,0
1,1,1090,1,1
0,2,1090,2,2
1,3,1090,3,3
1,4,1090,4,4
0,5,1090,5,5
0,6,1090,6,6
0,7,1090,7,7
1,8,1090,8,8
0,9,1090,9,9
0,10,1090,10,10
0,11,1090,11,11
0,12,1090,12,12
0,13,1090,13,13
1,14,1090,14,14
0,15,1090,15,15
1,16,1090,16,16
1,17,1090,17,17
1,18,1090,18,18
1,19,1090,19,19
1,20,1090,20,20
1,21,1090,21,21
1,22,1090,22,22
1,23,1090,23,23
0,24,1090,24,24
1,25,1090,25,25
0,26,1090,26,26
1,27,1090,27,27
0,28,1090,28,28
1,29,1090,29,29
0,30,1090,30,30
1,31,1090,31,31
0,32,1090,32,32
0,33,1090,33,33
1,34,1090,34,34
0,35,1090,35,35
1,36,1090,36,36
0,37,1090,37,37
1,38,1090,38,38
1,39,1090,39,39
1,40,1090,40,40
1,41,1090,41,41
0,42,1090,42,42
1,43,1090,43,43
0,44,1090,44,44
1,45,1090,45,45
1,46,1090,46,46
0,47,1090,47,47
1,48,1090,48,48
1,49,1090,49,49
1,0,1091,0,0
1,1,1091,1,1
1,2,1091,2,2
1,3,1091,3,3
1,4,1091,4,4
1,5,1091,5,5
1,6,1091,6,6
1,7,1091,7,7
1,8,1091,8,8
1,9,1091,9,9
1,10,1091,10,10
1,11,1091,11,11
1,12,1091,12,12
1,13,1091,13,13
1,14,1091,14,14
1,15,1091,15,15
1,16,1091,16,16
1,17,1091,17,17
1,18,1091,18,18
1,19,1091,19,19
1,20,1091,20,20
1,21,1091,21,21
1,22,1091,22,22
1,23,1091,23,23
1,24,1091,24,24
1,25,1091,25,25
1,26,1091,26,26
1,27,1091,27,27
1,28,1091,28,28
1,29,1091,29,29
1,30,1091,30,30
1,31,1091,31,31
1,32,1091,32,32
1,33,1091,33,33
1,34,1091,34,34
0,35,1091,35,35
1,36,1091,36,36
1,37,1091,37,37
1,38,1091,38,38
1,39,1091,39,39
1,40,1091,40,40
1,41,1091,41,41
1,42,1091,42,42
1,43,1091,43,43
1,44,1091,44,44
1,45,1091,45,45
1,46,1091,46,46
1,47,1091,47,47
1,48,1091,48,48
1,49,1091,49,49
1,0,1092,0,0
1,1,1092,1,1
1,2,1092,2,2
1,3,1092,3,3
1,4,1092,4,4
0,5,1092,5,5
0,6,1092,6,6
1,7,1092,7,7
0,8,1092,8,8
1,9,1092,9,9
1,10,1092,10,10
1,11,1092,11,11
1,12,1092,12,12
1,13,1092,13,13
